player_id,season,sh_mean,sh_25%,sh_75%,crs_mean,crs_25%,crs_75%,kp_mean,kp_25%,kp_75%,bc_mean,bc_25%,bc_75%,wf_mean,wf_25%,wf_75%,oga_mean,oga_25%,oga_75%,pe_mean,pe_25%,pe_75%,gls_mean,gls_25%,gls_75%,games,ass_mean,ass_25%,ass_75%,cl_mean,cl_25%,cl_75%,blk_mean,blk_25%,blk_75%,intc_mean,intc_25%,intc_75%,tck_mean,tck_25%,tck_75%,br_mean,br_25%,br_75%,sv_mean,sv_25%,sv_75%,cs_mean,cs_25%,cs_75%,gc_mean,gc_25%,gc_75%,pss_mean,pss_25%,pss_75%,aps_mean,aps_25%,aps_75%,pcp_mean,pcp_25%,pcp_75%,yc_mean,yc_25%,yc_75%,mins_mean,mins_25%,mins_75%,cl+blk+intc+br_mean,cl+blk+intc+br_25%,cl+blk+intc+br_75%,player_name,position_id
66284.0,2018,1.1612903225806452,0.0,2.0,0.41935483870967744,0.0,1.0,1.2258064516129032,0.0,2.0,0.16129032258064516,0.0,0.0,0.8387096774193549,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613,0.0,0.0,31,0.1935483870967742,0.0,0.0,1.3225806451612903,0.0,2.0,0.3225806451612903,0.0,0.5,1.4838709677419355,0.0,2.0,1.6129032258064515,0.5,3.0,4.290322580645161,2.0,5.5,0.0,0.0,0.0,0.25806451612903225,0.0,0.5,1.2903225806451613,0.5,2.0,47.58064516129032,35.5,61.0,37.806451612903224,27.0,50.5,0.7785104078686277,0.7320930232558139,0.8564705882352941,0.16129032258064516,0.0,0.0,87.0,90.0,90.0,7.419354838709677,5.0,9.5,Anton Tinnerholm,2.0
66284.0,2019,1.0416666666666667,0.0,2.0,0.5416666666666666,0.0,1.0,1.0416666666666667,0.0,1.25,0.125,0.0,0.0,0.875,0.0,1.25,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,24,0.25,0.0,0.0,1.2916666666666667,0.75,2.0,0.2916666666666667,0.0,0.25,1.0416666666666667,0.0,2.0,1.5416666666666667,1.0,2.0,4.833333333333333,3.75,6.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,1.25,0.0,2.0,43.291666666666664,35.5,50.5,31.75,24.5,36.75,0.7256879156768689,0.6831578947368422,0.7563218390804598,0.08333333333333333,0.0,0.0,90.0,90.0,90.0,7.458333333333333,6.0,9.25,Anton Tinnerholm,2.0
66553.0,2018,1.625,1.0,2.25,1.03125,0.0,2.0,1.90625,1.0,3.0,0.1875,0.0,0.0,2.53125,1.0,4.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.1875,0.0,0.0,32,0.09375,0.0,0.0,0.6875,0.0,1.0,0.03125,0.0,0.0,0.84375,0.0,1.0,0.875,0.0,1.25,4.09375,3.0,5.0,0.0,0.0,0.0,0.09375,0.0,0.0,1.90625,1.0,3.0,32.5625,26.75,40.25,24.21875,19.5,29.25,0.7485825748340085,0.6911057692307692,0.8225931677018634,0.0625,0.0,0.0,77.9375,77.75,90.0,5.65625,4.75,7.0,Magnus Eriksson,3.0
66553.0,2019,3.0,1.0,4.0,1.44,0.0,2.0,3.52,2.0,5.0,0.32,0.0,1.0,2.2,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,25,0.32,0.0,1.0,0.56,0.0,1.0,0.12,0.0,0.0,0.24,0.0,0.0,0.8,0.0,1.0,4.92,3.0,6.0,0.0,0.0,0.0,0.24,0.0,0.0,1.52,1.0,2.0,47.84,39.0,57.0,39.72,33.0,47.0,0.8245748148454695,0.7818181818181819,0.8787878787878788,0.16,0.0,0.0,87.08,90.0,90.0,5.84,4.0,7.0,Magnus Eriksson,3.0
66857.0,2017,0.4,0.0,1.0,0.35,0.0,1.0,0.7,0.0,1.0,0.0,0.0,0.0,0.55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,20,0.05,0.0,0.0,0.2,0.0,0.0,0.05,0.0,0.0,0.65,0.0,1.0,1.1,0.0,1.25,1.7,0.75,2.0,0.0,0.0,0.0,0.05,0.0,0.0,0.45,0.0,1.0,17.25,6.0,27.0,14.6,4.0,24.75,0.7455105080105081,0.6666666666666666,0.9423076923076924,0.05,0.0,0.0,29.9,11.75,38.25,2.6,1.0,3.0,Kevin Kratz,3.0
66857.0,2018,0.37037037037037035,0.0,1.0,0.14814814814814814,0.0,0.0,0.4074074074074074,0.0,0.0,0.037037037037037035,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,27,0.037037037037037035,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.18518518518518517,0.0,0.0,0.8518518518518519,0.0,1.0,1.2962962962962963,0.0,1.5,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.37037037037037035,0.0,1.0,12.037037037037036,2.5,16.5,11.185185185185185,2.0,15.0,0.7473083645175341,0.6333333333333333,1.0,0.0,0.0,0.0,18.48148148148148,4.0,26.0,1.5925925925925926,0.0,2.0,Kevin Kratz,3.0
66857.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Kevin Kratz,3.0
66905.0,2017,0.7692307692307693,0.0,1.0,0.0,0.0,0.0,0.19230769230769232,0.0,0.0,0.07692307692307693,0.0,0.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,26,0.038461538461538464,0.0,0.0,5.0,3.0,7.75,0.2692307692307692,0.0,0.0,1.5769230769230769,0.0,2.75,1.1923076923076923,0.0,2.0,5.076923076923077,4.0,6.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,1.5384615384615385,1.0,2.0,43.96153846153846,33.5,58.75,37.65384615384615,26.5,50.75,0.8411297349464534,0.8235182370820668,0.9063944530046226,0.2692307692307692,0.0,0.75,83.3076923076923,90.0,90.0,11.923076923076923,9.25,13.75,Jonathan Mensah,2.0
66905.0,2018,0.7037037037037037,0.0,1.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.37037037037037035,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,27,0.0,0.0,0.0,3.962962962962963,2.0,5.0,0.5185185185185185,0.0,1.0,1.7407407407407407,1.0,2.5,1.1481481481481481,0.0,2.0,6.111111111111111,4.0,8.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,1.1481481481481481,0.0,2.0,52.148148148148145,41.0,62.5,45.74074074074074,36.0,57.0,0.8698013174428326,0.8490514905149051,0.9179271708683474,0.25925925925925924,0.0,0.5,86.92592592592592,90.0,90.0,12.333333333333334,9.5,15.0,Jonathan Mensah,2.0
66905.0,2019,0.6,0.0,1.0,0.0,0.0,0.0,0.15,0.0,0.0,0.05,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,4.25,2.75,6.0,0.9,1.0,1.0,1.05,0.0,2.0,0.6,0.0,1.0,5.45,3.75,7.25,0.0,0.0,0.0,0.2,0.0,0.0,1.45,1.0,2.25,55.35,44.5,68.5,47.1,34.75,60.5,0.8420636131777031,0.7751810401579986,0.906078431372549,0.3,0.0,1.0,89.55,90.0,90.0,11.65,9.0,13.25,Jonathan Mensah,2.0
67502.0,2019,0.125,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,2.5,1.0,4.0,0.7916666666666666,0.0,1.0,0.625,0.0,1.0,0.6666666666666666,0.0,1.0,3.9166666666666665,1.75,5.25,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,1.8333333333333333,1.0,2.25,46.5,37.5,59.5,40.833333333333336,31.75,50.25,0.8670266023935866,0.8511904761904762,0.9086276198679298,0.125,0.0,0.0,90.0,90.0,90.0,7.833333333333333,6.0,9.0,Aljaz Struna,2.0
67704.0,2017,0.3793103448275862,0.0,1.0,0.0,0.0,0.0,0.27586206896551724,0.0,0.0,0.0,0.0,0.0,0.9310344827586207,0.0,2.0,0.034482758620689655,0.0,0.0,0.034482758620689655,0.0,0.0,0.034482758620689655,0.0,0.0,29,0.034482758620689655,0.0,0.0,4.9655172413793105,2.0,8.0,0.6896551724137931,0.0,1.0,2.5172413793103448,1.0,4.0,1.5862068965517242,1.0,3.0,4.241379310344827,2.0,6.0,0.0,0.0,0.0,0.27586206896551724,0.0,1.0,1.7586206896551724,0.0,2.0,31.862068965517242,27.0,39.0,27.310344827586206,21.0,33.0,0.8585043884183281,0.8181818181818182,0.8979591836734694,0.20689655172413793,0.0,0.0,87.75862068965517,90.0,90.0,12.413793103448276,10.0,14.0,Antonio Mlinar Delamea,2.0
67704.0,2018,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,4.166666666666667,3.0,6.0,0.6111111111111112,0.0,1.0,3.1666666666666665,2.0,4.0,1.5555555555555556,1.0,2.0,5.722222222222222,3.5,8.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,1.6111111111111112,1.0,2.0,34.611111111111114,24.5,38.75,29.0,19.5,32.25,0.8404691202928872,0.7833059210526316,0.9136904761904762,0.4444444444444444,0.0,1.0,84.22222222222223,90.0,90.0,13.666666666666666,10.0,18.0,Antonio Delamea,2.0
67704.0,2019,0.5454545454545454,0.0,1.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,11,0.09090909090909091,0.0,0.0,3.6363636363636362,2.0,5.0,1.0909090909090908,0.0,1.5,2.090909090909091,1.5,2.5,1.4545454545454546,0.5,2.0,5.454545454545454,4.0,6.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,1.6363636363636365,1.0,2.0,38.45454545454545,28.0,44.5,33.63636363636363,23.5,40.5,0.8632285253540585,0.8404628330995793,0.9089285714285715,0.45454545454545453,0.0,1.0,89.0909090909091,90.0,90.0,12.272727272727273,10.0,16.0,Antonio Delamea,2.0
68259.0,2017,0.3076923076923077,0.0,1.0,0.07692307692307693,0.0,0.0,0.2692307692307692,0.0,0.75,0.0,0.0,0.0,0.5384615384615384,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.07692307692307693,0.0,0.0,3.5384615384615383,2.0,4.75,0.34615384615384615,0.0,1.0,1.7692307692307692,0.25,3.0,1.6923076923076923,0.0,2.75,5.846153846153846,3.0,9.0,0.0,0.0,0.0,0.34615384615384615,0.0,1.0,1.0769230769230769,0.0,2.0,42.26923076923077,31.5,53.75,35.5,25.0,44.5,0.8113439953244649,0.7888257575757575,0.8916083916083916,0.11538461538461539,0.0,0.0,77.38461538461539,73.5,90.0,11.5,7.5,15.0,Chris Mavinga,2.0
68259.0,2018,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,3.1666666666666665,1.75,3.75,0.5833333333333334,0.0,1.0,2.1666666666666665,1.0,3.0,1.5833333333333333,1.0,2.0,5.416666666666667,4.0,6.25,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,1.1666666666666667,1.0,2.0,43.666666666666664,29.75,53.75,39.166666666666664,26.5,50.5,0.8924784901497914,0.8467656415694592,0.9302995391705069,0.16666666666666666,0.0,0.0,77.91666666666667,72.75,90.0,11.333333333333334,8.75,13.25,Chris Mavinga,2.0
68259.0,2019,0.25,0.0,0.25,0.1,0.0,0.0,0.35,0.0,0.25,0.0,0.0,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.05,0.0,0.0,3.35,1.0,4.5,0.25,0.0,0.0,1.1,0.75,1.25,1.2,0.75,2.0,4.75,2.75,6.25,0.0,0.0,0.0,0.35,0.0,1.0,1.2,0.0,2.0,47.45,38.5,59.25,42.75,32.75,55.25,0.8764934752770601,0.8211996336996337,0.9401190476190475,0.1,0.0,0.0,78.6,90.0,90.0,9.45,7.75,12.0,Chris Mavinga,2.0
68431.0,2018,2.0,1.0,3.0,0.030303030303030304,0.0,0.0,1.0606060606060606,0.0,2.0,0.12121212121212122,0.0,0.0,1.4242424242424243,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,1.0,33,0.24242424242424243,0.0,0.0,0.9696969696969697,0.0,2.0,0.30303030303030304,0.0,0.0,0.5151515151515151,0.0,1.0,1.121212121212121,0.0,2.0,3.1818181818181817,2.0,5.0,0.0,0.0,0.0,0.24242424242424243,0.0,0.0,1.6666666666666667,1.0,3.0,45.09090909090909,29.0,57.0,37.0,23.0,49.0,0.8080000633760234,0.7692307692307693,0.8666666666666667,0.15151515151515152,0.0,0.0,84.39393939393939,84.0,90.0,4.96969696969697,2.0,8.0,Damir Kreilach,3.0
68431.0,2019,1.68,1.0,2.0,0.04,0.0,0.0,1.08,0.0,1.0,0.16,0.0,0.0,1.8,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,25,0.2,0.0,0.0,1.48,0.0,2.0,0.24,0.0,0.0,0.64,0.0,1.0,0.96,0.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,0.48,0.0,1.0,0.88,0.0,2.0,46.84,34.0,60.0,37.88,25.0,51.0,0.7853168583882021,0.7307692307692307,0.8333333333333334,0.24,0.0,0.0,82.76,81.0,90.0,5.36,3.0,8.0,Damir Kreilach,3.0
68571.0,2017,1.0333333333333334,0.0,2.0,0.13333333333333333,0.0,0.0,0.4,0.0,1.0,0.03333333333333333,0.0,0.0,0.6333333333333333,0.0,1.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,30,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.06666666666666667,0.0,0.0,0.4666666666666667,0.0,0.75,0.6666666666666666,0.0,1.0,1.9666666666666666,0.0,3.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.7,0.0,1.0,12.7,6.0,18.5,8.566666666666666,3.25,11.75,0.6256051101520568,0.5,0.7911764705882354,0.2,0.0,0.0,40.5,15.25,90.0,3.1666666666666665,0.25,4.0,Lamar Neagle,3.0
68571.0,2018,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.75,0.0,0.0,0.0,0.6666666666666666,0.25,1.0,0.5,0.0,0.75,6.0,2.75,8.5,4.5,1.75,6.25,0.5825600325600325,0.5178571428571428,0.7944444444444445,0.16666666666666666,0.0,0.0,18.333333333333332,4.75,30.5,0.8333333333333334,0.0,0.75,Lamar Neagle,3.0
69168.0,2019,1.1666666666666667,0.0,1.25,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,12,0.08333333333333333,0.0,0.0,0.4166666666666667,0.0,0.25,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.5833333333333334,0.0,1.0,0.75,0.0,1.0,0.0,0.0,0.0,0.4166666666666667,0.0,1.0,0.6666666666666666,0.0,1.0,8.083333333333334,4.0,9.75,6.166666666666667,3.0,8.5,0.7550747863247863,0.65625,0.8472222222222222,0.0,0.0,0.0,28.666666666666668,10.25,33.75,1.4166666666666667,0.75,2.0,Zdenek Ondrasek,4.0
69194.0,2018,1.4193548387096775,0.0,2.0,1.2580645161290323,0.0,2.0,2.7419354838709675,1.0,4.0,0.3870967741935484,0.0,1.0,0.7419354838709677,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16129032258064516,0.0,0.0,31,0.5806451612903226,0.0,1.0,0.06451612903225806,0.0,0.0,0.03225806451612903,0.0,0.0,0.5161290322580645,0.0,1.0,0.7096774193548387,0.0,1.0,3.4516129032258065,2.0,5.0,0.0,0.0,0.0,0.2903225806451613,0.0,1.0,1.1612903225806452,0.0,2.0,52.064516129032256,38.0,69.0,41.903225806451616,31.5,53.0,0.7984289614924865,0.755281690140845,0.8404074702886248,0.03225806451612903,0.0,0.0,77.3225806451613,75.5,90.0,4.064516129032258,2.5,5.5,Borek Dockal,3.0
72775.0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,1.6,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,10.0,8.0,10.0,4.2,3.0,4.0,0.2,0.0,0.0,1.0,1.0,1.0,24.6,24.0,25.0,13.4,11.0,17.0,0.5463333333333333,0.44,0.68,0.0,0.0,0.0,90.0,90.0,90.0,11.8,10.0,12.0,Stefan Marinovic,1.0
72775.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,1.0416666666666667,0.75,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.08333333333333333,0.0,0.0,7.125,5.0,9.25,2.75,1.0,4.0,0.08333333333333333,0.0,0.0,1.875,1.0,2.0,22.708333333333332,18.75,24.75,12.75,9.75,16.0,0.5800409986997667,0.5,0.6266447368421053,0.125,0.0,0.0,90.0,90.0,90.0,8.333333333333334,6.0,10.0,Stefan Marinovic,1.0
73442.0,2018,1.0,0.25,1.0,0.07142857142857142,0.0,0.0,0.5714285714285714,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.75,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,14,0.0,0.0,0.0,0.35714285714285715,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,1.1428571428571428,0.0,1.75,1.1428571428571428,0.0,1.75,0.0,0.0,0.0,0.5,0.0,1.0,0.8571428571428571,0.0,1.75,10.571428571428571,9.0,12.0,8.142857142857142,7.0,10.5,0.7967605024465927,0.6710526315789473,0.8833333333333334,0.14285714285714285,0.0,0.0,54.214285714285715,37.5,72.25,1.7857142857142858,0.25,3.0,Joe Mason,4.0
76688.0,2017,0.9166666666666666,0.0,1.25,0.25,0.0,0.0,1.0,0.0,1.0,0.08333333333333333,0.0,0.0,0.8333333333333334,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,12,0.08333333333333333,0.0,0.0,0.3333333333333333,0.0,0.25,0.08333333333333333,0.0,0.0,1.3333333333333333,0.0,2.0,1.5833333333333333,1.0,2.0,6.916666666666667,4.75,8.25,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,2.25,1.0,3.25,56.25,51.0,63.25,50.916666666666664,46.0,57.5,0.9053971164421265,0.8872282608695652,0.9216452205882353,0.3333333333333333,0.0,1.0,83.75,90.0,90.0,8.666666666666666,6.0,10.25,Jonathan dos Santos,3.0
76688.0,2018,0.5,0.0,1.0,0.4090909090909091,0.0,1.0,1.1363636363636365,0.0,2.0,0.18181818181818182,0.0,0.0,1.4090909090909092,0.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,22,0.3181818181818182,0.0,0.75,0.2727272727272727,0.0,0.0,0.13636363636363635,0.0,0.0,1.7272727272727273,1.0,2.75,2.772727272727273,2.0,3.0,7.681818181818182,5.25,10.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.75,1.6818181818181819,0.25,2.0,64.0909090909091,49.25,75.5,56.81818181818182,43.75,67.0,0.8829095160840413,0.8643495531281034,0.9065839094908861,0.13636363636363635,0.0,0.0,82.68181818181819,90.0,90.0,9.818181818181818,7.25,12.5,Jonathan dos Santos,3.0
76688.0,2019,0.5652173913043478,0.0,1.0,1.0434782608695652,0.0,2.0,1.2608695652173914,1.0,2.0,0.21739130434782608,0.0,0.0,0.6956521739130435,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,23,0.08695652173913043,0.0,0.0,0.5652173913043478,0.0,0.5,0.08695652173913043,0.0,0.0,2.0,1.0,3.5,3.608695652173913,2.0,4.0,9.173913043478262,7.0,10.5,0.0,0.0,0.0,0.2608695652173913,0.0,0.5,1.4782608695652173,0.5,2.0,68.1304347826087,53.5,80.0,63.130434782608695,51.0,76.0,0.9251005798012067,0.9077412513255568,0.9439203354297694,0.17391304347826086,0.0,0.0,87.34782608695652,90.0,90.0,11.826086956521738,7.5,15.0,Jonathan dos Santos,3.0
77521.0,2017,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.8484848484848485,0.0,1.0,0.0,0.0,0.0,0.12121212121212122,0.0,0.0,0.030303030303030304,0.0,0.0,7.878787878787879,6.0,9.0,3.484848484848485,2.0,5.0,0.15151515151515152,0.0,0.0,1.8181818181818181,1.0,3.0,23.848484848484848,20.0,28.0,13.878787878787879,10.0,18.0,0.5978652700587392,0.4583333333333333,0.7083333333333334,0.12121212121212122,0.0,0.0,86.06060606060606,90.0,90.0,8.848484848484848,6.0,10.0,Bobby Shuttleworth,1.0
77521.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,1.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,8.416666666666666,7.0,10.0,3.9583333333333335,2.75,5.0,0.08333333333333333,0.0,0.0,2.0,1.0,3.0,23.958333333333332,19.0,29.0,12.875,11.0,15.0,0.5518254367297899,0.41328600405679516,0.6278409090909091,0.125,0.0,0.0,90.0,90.0,90.0,9.416666666666666,8.0,11.0,Bobby Shuttleworth,1.0
77755.0,2017,1.96,1.0,3.0,0.12,0.0,0.0,0.92,0.0,1.0,0.12,0.0,0.0,0.72,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,25,0.12,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.4,0.0,1.0,1.4,1.0,2.0,0.0,0.0,0.0,0.32,0.0,1.0,1.12,0.0,2.0,17.72,14.0,21.0,13.24,9.0,16.0,0.7586079975762889,0.6774193548387096,0.8235294117647058,0.12,0.0,0.0,70.16,63.0,87.0,1.72,1.0,3.0,Marcos Urena,4.0
77755.0,2018,1.6470588235294117,0.0,2.0,0.0,0.0,0.0,1.7058823529411764,0.0,2.0,0.23529411764705882,0.0,0.0,0.5294117647058824,0.0,1.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.0,17,0.29411764705882354,0.0,0.0,0.35294117647058826,0.0,1.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.0,0.29411764705882354,0.0,1.0,0.8823529411764706,0.0,1.0,0.0,0.0,0.0,0.5294117647058824,0.0,1.0,1.2941176470588236,0.0,2.0,15.705882352941176,7.0,25.0,11.470588235294118,5.0,19.0,0.691266309092941,0.6666666666666666,0.8,0.0,0.0,0.0,59.411764705882355,21.0,90.0,1.411764705882353,0.0,2.0,Marco Urena,4.0
77756.0,2017,1.68,1.0,2.0,1.2,0.0,2.0,1.72,0.0,3.0,0.32,0.0,0.0,1.44,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,25,0.24,0.0,0.0,0.72,0.0,1.0,0.04,0.0,0.0,1.84,1.0,2.0,2.64,2.0,3.0,6.56,5.0,8.0,0.0,0.0,0.0,0.16,0.0,0.0,1.24,1.0,2.0,54.36,47.0,63.0,45.08,36.0,53.0,0.8210315636834851,0.7777777777777778,0.8809523809523809,0.44,0.0,1.0,80.96,79.0,90.0,9.16,7.0,11.0,David Guzman,3.0
77756.0,2018,1.2142857142857142,1.0,2.0,0.6428571428571429,0.0,0.0,0.6428571428571429,0.0,1.0,0.0,0.0,0.0,0.8571428571428571,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,14,0.07142857142857142,0.0,0.0,0.7857142857142857,0.0,1.0,0.14285714285714285,0.0,0.0,0.9285714285714286,0.0,1.0,2.142857142857143,2.0,3.0,5.428571428571429,2.25,8.0,0.0,0.0,0.0,0.42857142857142855,0.0,1.0,1.2857142857142858,0.0,2.0,44.214285714285715,22.25,66.0,37.357142857142854,17.5,53.0,0.8434533263152643,0.7840909090909092,0.8972222222222223,0.35714285714285715,0.0,1.0,69.14285714285714,76.5,90.0,7.285714285714286,5.0,10.0,David Guzman,3.0
77756.0,2019,1.0,0.0,2.0,0.13793103448275862,0.0,0.0,0.6551724137931034,0.0,1.0,0.1724137931034483,0.0,0.0,1.3448275862068966,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0.034482758620689655,0.0,0.0,0.6551724137931034,0.0,1.0,0.1724137931034483,0.0,0.0,0.7586206896551724,0.0,2.0,2.103448275862069,0.0,3.0,4.655172413793103,4.0,6.0,0.0,0.0,0.0,0.10344827586206896,0.0,0.0,1.6206896551724137,1.0,2.0,45.48275862068966,35.0,56.0,37.793103448275865,27.0,50.0,0.8222975095909064,0.8,0.8709677419354839,0.41379310344827586,0.0,1.0,76.44827586206897,78.0,90.0,6.241379310344827,4.0,8.0,David Guzman,3.0
77952.0,2017,1.5333333333333334,1.0,2.0,1.0666666666666667,0.0,2.0,1.5666666666666667,0.0,2.0,0.26666666666666666,0.0,0.0,2.4,1.0,3.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.23333333333333334,0.0,0.0,30,0.3,0.0,0.0,0.2,0.0,0.0,0.06666666666666667,0.0,0.0,0.7,0.0,1.0,1.7,0.0,3.0,4.833333333333333,2.0,7.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,1.8666666666666667,1.0,2.0,47.13333333333333,40.25,52.0,37.333333333333336,31.0,40.75,0.7846190444385723,0.7555555555555555,0.8272113943028486,0.16666666666666666,0.0,0.0,83.43333333333334,78.25,90.0,5.8,3.0,7.75,Kevin Molino,3.0
