Attacking Midfielder,Attacking Winger,Center-back,Defensive Midfielder,Elite Forward,Full-back,High-volume Finisher,LDA_attack_component_1,LDA_attack_component_2,LDA_defense_component_1,LDA_defense_component_2,PCA_attack_component_1,PCA_attack_component_2,PCA_defense_component_1,PCA_defense_component_2,Poacher,Rounded Forward,Rounded Midfielder,Second Striker,UMAP_attack_component_1,UMAP_attack_component_2,UMAP_defense_component_1,UMAP_defense_component_2,Wing-back,Winger,aps_25%,aps_75%,aps_mean,ass_25%,ass_75%,ass_mean,bc_25%,bc_75%,bc_mean,blk_25%,blk_75%,blk_mean,br_25%,br_75%,br_mean,cl+blk+intc+br_25%,cl+blk+intc+br_75%,cl+blk+intc+br_mean,cl_25%,cl_75%,cl_mean,crs_25%,crs_75%,crs_mean,cs_25%,cs_75%,cs_mean,detailed_position_manual,detailed_position_max_prob,detailed_position_model,games,gc_25%,gc_75%,gc_mean,gls_25%,gls_75%,gls_mean,intc_25%,intc_75%,intc_mean,kp_25%,kp_75%,kp_mean,max_prob,mins_25%,mins_75%,mins_mean,oga_25%,oga_75%,oga_mean,pcp_25%,pcp_75%,pcp_mean,pe_25%,pe_75%,pe_mean,player_id,player_name,position_id,pss_25%,pss_75%,pss_mean,season,sh_25%,sh_75%,sh_mean,sv_25%,sv_75%,sv_mean,tck_25%,tck_75%,tck_mean,wf_25%,wf_75%,wf_mean,yc_25%,yc_75%,yc_mean,1.0,2.0,3.0,4.0,position_id_model,position_id_max_prob
0.12425833541187355,0.10274241235113224,0.0,0.7590621413624129,0.0,0.0,0.0,-0.5205421977563248,-0.22084008861018792,-1.1944388907651962,-0.8337497231851945,0.4734911836014459,0.27494340326660327,3.3999861857966516,-1.1813283683304046,0.0,0.0,0.008528644214297153,0.0,47.16648483276367,62.591453552246094,39.65176010131836,47.930667877197266,0.0,0.0054084666602842195,13.5,29.5,23.347826086956523,0.0,0.0,0.08695652173913042,0.0,0.0,0.17391304347826084,0.0,0.0,0.21739130434782608,3.0,8.5,6.130434782608695,4.0,10.5,7.782608695652174,0.0,1.0,0.6956521739130435,0.0,0.0,0.0,0.0,0.0,0.17391304347826084,Attacking Midfielder,0.7590621413624129,Defensive Midfielder,23,1.0,1.0,1.391304347826087,0.0,0.0,0.13043478260869565,0.0,1.0,0.7391304347826086,0.0,1.5,0.9565217391304348,0.0,77.5,90.0,75.08695652173913,0.0,0.0,0.0,0.7061994609164419,0.8786764705882353,0.788909312455241,0.0,0.0,0.0,83905.0,Juan Agudelo,3.0,18.0,37.5,29.47826086956522,2019,0.0,2.5,1.3478260869565215,0.0,0.0,0.0,1.0,2.0,1.5652173913043481,0.0,2.0,1.1304347826086956,0.0,0.5,0.2608695652173913,2.2471920732031042e-05,0.005574096273315469,0.9922378172528716,0.002165614553080757,3.0,0.9922378172528716
0.7042768501749913,0.28653444147946805,0.0,0.00040834754464698863,0.0,0.0,0.0,-4.900912592771922,1.693643132847682,0.8378641050769683,-1.3947378171167402,4.609660376536313,-2.5370151277460984,-0.4440242355428033,-1.5133433716707365,0.0,0.0,6.4447184288140036e-06,0.0,46.07442855834961,64.27030181884766,38.135250091552734,47.9913444519043,0.0,0.008773916082464795,29.0,37.0,33.0,0.0,1.0,0.43333333333333335,0.0,1.0,0.36666666666666653,0.0,0.0,0.06666666666666668,3.0,5.0,3.8666666666666663,3.0,5.75,4.6,0.0,0.0,0.2,1.0,2.0,1.6666666666666667,0.0,0.0,0.2333333333333333,Attacking Midfielder,0.7042768501749913,Attacking Midfielder,30,0.25,2.75,1.5333333333333334,0.0,0.0,0.2333333333333333,0.0,1.0,0.4666666666666667,2.0,4.0,3.3,0.0,90.0,90.0,85.9,0.0,0.0,0.0,0.8238095238095239,0.873991935483871,0.8414847919558668,0.0,0.0,0.0,84481.0,Albert Rusnak,3.0,35.0,44.0,39.16666666666666,2017,2.0,3.0,2.8666666666666667,0.0,0.0,0.0,0.0,1.0,0.6333333333333333,0.0,1.0,0.8333333333333334,0.0,0.0,0.06666666666666668,9.005688916090868e-07,0.0011566587874568385,0.8099508811328674,0.1888915595107843,3.0,0.8099508811328674
0.50556605163053,0.48906905020649494,0.0,0.0007065236474272593,0.0,0.0,0.0,-3.6590195023428436,-0.3935959557848027,1.135481808293879,-2.0103109527205,3.4475851807795483,-2.226802617868707,-1.2443775009735374,-1.599515975043932,0.0,0.0,0.000113189155421449,0.0,45.76429748535156,64.03022766113281,37.26895523071289,48.07026290893555,0.0,0.004545185360126427,27.0,43.0,33.87096774193548,0.0,0.0,0.2258064516129032,0.0,1.0,0.3870967741935484,0.0,0.0,0.03225806451612903,2.0,5.0,3.5161290322580645,2.0,6.0,4.0,0.0,0.0,0.2258064516129032,0.0,2.5,1.4516129032258065,0.0,1.0,0.2903225806451613,Attacking Midfielder,0.50556605163053,Attacking Midfielder,31,0.0,3.0,1.7096774193548387,0.0,0.5,0.3225806451612903,0.0,0.0,0.2258064516129032,1.0,3.5,2.3870967741935485,0.0,90.0,90.0,83.61290322580646,0.0,0.0,0.0,0.8388888888888889,0.93125,0.8699208317654519,0.0,0.0,0.0,84481.0,Albert Rusnak,3.0,31.5,49.0,39.12903225806452,2018,1.0,3.0,2.161290322580645,0.0,0.0,0.0,0.0,1.0,0.5806451612903226,0.0,1.0,0.6451612903225806,0.0,0.0,0.0,2.7674729459118612e-06,0.016820992723573645,0.7025940279642732,0.2805822118392073,3.0,0.7025940279642732
0.7357954115568328,0.22051003926286328,0.0,0.000714852213330299,0.0,0.0,0.0,-3.0782710686561505,1.696418925078865,1.4949915329205605,-1.0754764257112033,4.815912418234659,-1.4135665885867,-1.843660889231349,-1.0069629392215824,0.0,0.0,0.00029189758902402736,0.0,46.42030715942383,64.23944854736328,37.325496673583984,47.09077835083008,0.0,0.042687799377949746,24.0,37.25,31.54166666666667,0.0,0.0,0.20833333333333331,0.0,0.0,0.20833333333333331,0.0,0.0,0.0,2.0,4.25,3.458333333333333,2.0,5.0,4.041666666666667,0.0,1.0,0.375,0.0,2.0,1.1666666666666667,0.0,1.0,0.375,Attacking Midfielder,0.7357954115568328,Attacking Midfielder,24,0.0,1.25,1.0833333333333333,0.0,1.0,0.375,0.0,0.0,0.20833333333333331,1.75,4.0,2.583333333333333,0.0,87.5,90.0,83.83333333333333,0.0,0.0,0.0,0.8252351097178684,0.8948135198135198,0.8662056765092516,0.0,0.0,0.0,84481.0,Albert Rusnak,3.0,29.75,44.0,36.29166666666666,2019,1.75,4.0,2.5416666666666665,0.0,0.0,0.0,0.0,1.0,0.5,0.75,2.0,1.125,0.0,0.0,0.04166666666666666,2.5936590827043497e-07,0.003205180519103191,0.666161208736408,0.3306333513785804,3.0,0.666161208736408
0.08868466071278973,0.8794119222417789,0.0,0.020417829161978058,0.0,0.0,0.0,-1.6042577213884261,-2.4276293049339355,0.53563116387419,-0.64053066758487,1.1412358159586928,0.6663815185537125,-0.6908214873797626,-0.46750483210258637,0.0,0.0,0.004826948584019515,0.0,40.45146560668945,40.3229866027832,33.43080139160156,49.00386047363281,0.0,0.00665863929943396,17.25,22.0,19.80769230769231,0.0,0.0,0.1153846153846154,0.0,0.0,0.1153846153846154,0.0,0.0,0.038461538461538464,2.0,5.0,3.8461538461538463,3.0,6.75,4.730769230769232,0.0,0.0,0.15384615384615385,0.0,0.0,0.1153846153846154,0.0,1.0,0.3461538461538461,Attacking Winger,0.8794119222417789,Attacking Winger,26,0.0,1.0,0.9615384615384616,0.0,1.0,0.4615384615384616,0.0,1.0,0.6923076923076923,0.0,1.0,0.6923076923076923,0.0,68.0,90.0,71.46153846153847,0.0,0.0,0.0,0.6268939393939393,0.7979166666666667,0.7258482259256981,0.0,0.0,0.038461538461538464,84752.0,Daniel Royer,3.0,22.0,31.75,27.76923076923077,2017,1.0,3.0,2.0,0.0,0.0,0.0,0.25,2.0,1.6538461538461535,1.0,2.0,1.7307692307692308,0.0,0.0,0.19230769230769232,3.0122863087557273e-06,0.0034261798401616756,0.8337017189578021,0.1628690889157275,3.0,0.8337017189578021
0.04471367521226144,0.9235566951594688,0.0,0.00497465898762519,0.0,0.0,0.0,-1.3432620737444088,-2.9540735608858295,1.3600717436722247,-0.6535602107071927,0.9467073118136581,-0.06901274801549409,-1.9579478874214598,-0.46931627133076004,0.0,0.0,0.014485638726364212,0.0,40.12152099609375,40.382469177246094,32.66179275512695,48.35260772705078,0.0,0.012269331914280264,10.0,20.0,14.06896551724138,0.0,0.0,0.06896551724137931,0.0,0.0,0.1724137931034483,0.0,0.0,0.0,2.0,4.0,3.1724137931034484,2.0,5.0,3.896551724137931,0.0,1.0,0.3448275862068966,0.0,0.0,0.10344827586206896,0.0,1.0,0.4482758620689655,Attacking Winger,0.9235566951594688,Attacking Winger,29,0.0,1.0,0.8620689655172413,0.0,1.0,0.3793103448275862,0.0,1.0,0.3793103448275862,0.0,1.0,0.6206896551724138,0.0,67.0,90.0,70.6896551724138,0.0,0.0,0.03448275862068965,0.6216216216216216,0.7241379310344828,0.667257947298368,0.0,0.0,0.0,84752.0,Daniel Royer,3.0,16.0,27.0,21.068965517241377,2018,1.0,3.0,2.4827586206896552,0.0,0.0,0.0,0.0,1.0,0.7241379310344828,0.0,2.0,0.9310344827586208,0.0,0.0,0.03448275862068965,1.1269204393725716e-05,0.004016575852649204,0.2808943454522289,0.7150778094907281,4.0,0.7150778094907281
0.3733537612997628,0.5384132006163235,0.0,0.07659904133354233,0.0,0.0,0.0,-1.9406524371055274,-0.6063859827697953,-0.23110850272656458,-0.12532672444450305,2.7111443096093883,-0.7581966098729811,-0.8723500297096703,-1.0295197789952113,0.0,0.0,0.001206111812228392,0.0,39.74684524536133,40.55239486694336,34.08987045288086,48.091796875,0.0,0.010427884938142982,13.0,20.0,16.92,0.0,1.0,0.28,0.0,0.0,0.28,0.0,0.0,0.16,2.0,5.0,3.8,2.0,7.0,5.16,0.0,0.0,0.48,0.0,0.0,0.24,0.0,0.0,0.24,Attacking Winger,0.5384132006163235,Attacking Winger,25,1.0,2.0,1.2,0.0,1.0,0.36,0.0,1.0,0.72,0.0,2.0,1.12,0.0,72.0,90.0,75.0,0.0,0.0,0.0,0.5862068965517241,0.75,0.6820501867865332,0.0,0.0,0.04,84752.0,Daniel Royer,3.0,20.0,31.0,25.0,2019,1.0,5.0,2.76,0.0,0.0,0.0,0.0,1.0,0.96,0.0,2.0,1.16,0.0,0.0,0.04,1.773827531073421e-06,0.0007665461553904097,0.48052679169544316,0.5187048883216353,4.0,0.5187048883216353
0.4100617509085288,0.10156694192297973,0.0,0.4187089985661163,0.0,0.0,0.0,-0.7317416650460097,1.0325574150519798,-0.3522210668498715,0.250242548218366,1.0911807119150612,-0.861662172511231,1.7807384806928466,-0.00017449129275392796,0.0,0.0,0.010667916399641554,0.0,51.314109802246094,38.740577697753906,76.7142562866211,58.94112777709961,0.0,0.058994392202733524,13.0,33.25,22.75,0.0,0.25,0.2916666666666667,0.0,1.0,0.3333333333333333,0.0,0.0,0.08333333333333333,2.0,7.25,4.833333333333333,2.0,8.0,6.208333333333332,0.0,0.0,0.125,0.0,1.0,1.0416666666666667,0.0,1.0,0.5833333333333334,Defensive Midfielder,0.4187089985661163,Defensive Midfielder,24,0.0,1.0,0.7916666666666666,0.0,0.0,0.08333333333333333,0.0,2.0,1.1666666666666667,1.0,2.0,1.75,0.0,29.0,90.0,62.375,0.0,0.0,0.0,0.6836405529953916,0.8031250000000001,0.7421791275072093,0.0,0.0,0.0,84760.0,Marc Rzatkowksi,3.0,17.5,41.25,30.83333333333333,2018,0.0,2.0,0.9166666666666666,0.0,0.0,0.0,0.75,3.0,2.1666666666666665,0.0,1.0,1.0833333333333333,0.0,0.0,0.16666666666666666,1.3410710391254859e-06,0.013178197506817368,0.9864808599531413,0.0003396014690020137,3.0,0.9864808599531413
0.52650350287578,0.018973060187209956,0.0,0.4522043262963615,0.0,0.0,0.0,-1.9389726612654552,1.4318370058707475,-1.608069880024333,-1.7692469140685654,2.84720911753458,-0.10847006469593302,5.269420788669538,-0.8872762454105768,0.0,0.0,0.0003278632107817934,0.0,46.420169830322266,63.76396560668945,41.18128204345703,47.823280334472656,0.0,0.001991247429866795,20.0,34.5,28.0,0.0,0.5,0.2608695652173913,0.0,0.5,0.3478260869565217,0.0,0.0,0.08695652173913042,5.0,8.5,7.086956521739131,6.0,10.5,8.521739130434783,0.0,1.0,0.43478260869565216,0.0,2.0,1.4782608695652173,0.0,1.0,0.3043478260869565,Attacking Midfielder,0.52650350287578,Attacking Midfielder,23,0.0,2.0,1.173913043478261,0.0,0.0,0.08695652173913042,0.0,1.0,0.9130434782608696,1.0,3.0,2.0434782608695654,0.0,89.0,90.0,82.34782608695652,0.0,0.0,0.0,0.6417112299465241,0.7924641148325359,0.7219040146048613,0.0,0.0,0.043478260869565216,84760.0,Marc Rzatkowksi,3.0,28.5,47.0,38.47826086956522,2019,0.5,2.0,1.391304347826087,0.0,0.0,0.0,1.0,3.5,2.608695652173913,1.0,2.0,1.6956521739130437,0.0,0.0,0.13043478260869565,2.704124297556132e-07,0.0518274597882968,0.9481423197343846,2.9950064888985132e-05,3.0,0.9481423197343846
0.45006541786999366,0.5453246420050021,0.0,0.0035760540218676795,0.0,0.0,0.0,-4.129036992169844,-1.8459210757824864,-0.03660037984303871,-0.9679997456143071,6.015394528491004,-0.3891316839038695,1.5474376724849181,-0.49828441583972294,0.0,0.0,2.011647403841959e-05,0.0,38.75200271606445,39.99781799316406,33.91435241699219,49.49150848388672,0.0,0.0010137696290982066,17.0,23.75,20.1,0.0,1.0,0.4,0.0,0.0,0.1,0.0,0.0,0.0,2.25,7.0,4.733333333333333,4.0,8.0,5.833333333333332,0.0,0.0,0.3,1.0,3.0,2.2666666666666666,0.0,0.0,0.2333333333333333,Attacking Winger,0.5453246420050021,Attacking Winger,30,0.25,2.0,1.6333333333333333,0.0,1.0,0.43333333333333335,0.0,1.0,0.8,1.0,3.75,2.2666666666666666,0.0,82.75,90.0,81.3,0.0,0.0,0.06666666666666668,0.6456043956043956,0.7898284313725491,0.7172800807688358,0.0,0.0,0.03333333333333333,86140.0,Romain Alessandrini,3.0,22.25,32.25,28.13333333333333,2017,2.0,4.0,3.2,0.0,0.0,0.0,0.25,3.0,1.8,1.0,3.0,2.333333333333333,0.0,0.75,0.26666666666666666,5.715265127081016e-09,0.0037600668196210345,0.9682319588092781,0.02800796865583561,3.0,0.9682319588092781
0.2621616040864985,0.7232596422845606,0.0,0.006795169686543336,0.0,0.0,0.0,-2.2191477974427274,-1.5054653791579085,0.8435517742936143,-1.7158677295063989,4.0568775057028965,-0.9885943993554354,0.7992896580579282,-0.4675205242467906,0.0,0.0,0.0020171637042051592,0.0,38.862510681152344,39.93443298339844,34.10458755493164,49.35917663574219,0.0,0.005766420238192478,12.0,25.0,19.52,0.0,0.0,0.36,0.0,1.0,0.56,0.0,0.0,0.04,3.0,6.0,4.16,3.0,7.0,4.96,0.0,1.0,0.36,1.0,3.0,2.0,0.0,1.0,0.32,Attacking Winger,0.7232596422845606,Attacking Winger,25,0.0,2.0,1.52,0.0,1.0,0.36,0.0,1.0,0.4,1.0,2.0,1.88,0.0,66.0,90.0,75.6,0.0,0.0,0.0,0.6666666666666666,0.8055555555555556,0.7313912742304456,0.0,0.0,0.04,86140.0,Romain Alessandrini,3.0,17.0,34.0,26.24,2018,1.0,4.0,2.4,0.0,0.0,0.0,1.0,2.0,1.36,1.0,2.0,1.28,0.0,1.0,0.28,2.1403439910273841e-07,0.09874178399055965,0.8024677758839381,0.09879022609110316,3.0,0.8024677758839381
0.0902644856793461,0.7575777007049527,0.0,0.008410861164364548,0.0,0.0,0.0,-0.7312499830305598,-0.6338252367003733,1.4498871183808717,0.62822392315873,2.3210767649352073,-1.6938673279988379,-3.739712857943697,-0.26251559606670294,0.0,0.0,0.0285053558663302,0.0,45.878604888916016,63.18896484375,37.00566101074219,46.775638580322266,0.0,0.11524159658500643,7.0,37.0,24.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.2,1.0,4.0,2.6,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,0.8,Attacking Midfielder,0.7575777007049527,Attacking Winger,5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.4,0.0,2.0,1.2,0.0,20.0,82.0,56.2,0.0,0.0,0.0,0.7777777777777778,0.8108108108108109,0.7246250187841656,0.0,0.0,0.0,86140.0,Romain Alessandrini,3.0,9.0,46.0,30.0,2019,0.0,3.0,1.6,0.0,0.0,0.0,0.0,1.0,1.2,0.0,1.0,1.0,0.0,0.0,0.2,2.6682266861192103e-06,0.130578013477977,0.8536855723412234,0.01573374595411336,3.0,0.8536855723412234
0.0279230006473775,0.00533697231044497,0.0,0.9143502210686709,0.0,0.0,0.0,1.109995868676962,0.9230398528646931,-2.0687974214647826,0.23242429666673575,-0.6745866423340895,0.8477065348022013,4.656973560343388,-0.8493971710232658,0.0,0.0,0.04247839117197889,0.0,54.73537826538086,40.213626861572266,77.20535278320312,56.55736541748047,0.0,0.009911414801527707,47.0,70.0,59.12121212121213,0.0,0.0,0.060606060606060615,0.0,0.0,0.09090909090909093,0.0,0.0,0.24242424242424246,5.0,8.0,6.848484848484849,8.0,12.0,10.030303030303033,0.0,1.0,1.0303030303030305,0.0,0.0,0.15151515151515152,0.0,1.0,0.3333333333333333,Defensive Midfielder,0.9143502210686709,Defensive Midfielder,33,0.0,1.0,0.8484848484848485,0.0,0.0,0.0,1.0,3.0,1.9090909090909087,0.0,1.0,0.7878787878787878,0.0,90.0,90.0,90.0,0.0,0.0,0.0,0.8169014084507042,0.8923076923076924,0.8492219020853001,0.0,0.0,0.0,86155.0,Ilie Sanchez,3.0,55.0,83.0,69.3030303030303,2017,0.0,1.0,0.5757575757575758,0.0,0.0,0.0,0.0,2.0,1.4848484848484849,0.0,2.0,1.181818181818182,0.0,0.0,0.18181818181818185,3.712131427641919e-05,0.09626389720646743,0.9035802713464117,0.00011871013284433505,3.0,0.9035802713464117
0.24805084598271945,0.011605289653858646,0.0,0.7361248722773626,0.0,0.0,0.0,-0.9805151778769393,1.104868336117885,-2.269365736861977,0.15170583652466493,0.6655585887999541,-0.6758119024567498,6.152484986019532,-0.5971171149058389,0.0,0.0,0.0007590181244254909,0.0,50.572998046875,38.31569290161133,77.30316162109375,56.02973175048828,0.0,0.0034599739616339134,47.25,73.75,60.529411764705884,0.0,0.0,0.1176470588235294,0.0,0.0,0.1176470588235294,0.0,1.0,0.4411764705882353,6.0,8.75,7.294117647058822,9.25,12.0,10.794117647058822,0.0,2.0,1.1176470588235294,0.0,0.0,0.08823529411764706,0.0,1.0,0.38235294117647056,Defensive Midfielder,0.7361248722773626,Defensive Midfielder,34,0.0,2.0,1.1764705882352942,0.0,0.0,0.1176470588235294,1.0,2.75,1.9411764705882355,1.0,2.0,1.4411764705882353,0.0,90.0,90.0,90.0,0.0,0.0,0.0,0.8239962651727357,0.8993589743589744,0.8464711079290098,0.0,0.0,0.0,86155.0,Ilie Sanchez,3.0,57.75,83.25,70.91176470588233,2018,1.0,2.0,1.3235294117647058,0.0,0.0,0.0,1.0,2.0,1.5882352941176472,0.0,1.0,1.0,0.0,0.0,0.17647058823529413,4.645446782584747e-06,0.012238580986751313,0.9875398902712478,0.00021688329521836447,3.0,0.9875398902712478
0.030420717191390285,0.028805036014888933,0.0,0.927621438369918,0.0,0.0,0.0,0.3704087091773003,-0.4505951006245972,-2.543794213282146,0.4227446358267955,-1.1308482917951592,-0.16537361894150152,2.253748703813504,0.38339561367897756,0.0,0.0,0.01030846076504334,0.0,53.755699157714844,41.71211624145508,78.4366226196289,58.6655158996582,0.0,0.002844347658759374,40.0,61.5,48.730769230769226,0.0,0.0,0.19230769230769232,0.0,0.0,0.2692307692307692,0.0,0.0,0.3461538461538461,3.0,7.0,4.961538461538462,5.25,10.75,7.961538461538463,1.0,2.0,1.5384615384615383,0.0,0.0,0.0,0.0,0.0,0.2307692307692308,Defensive Midfielder,0.927621438369918,Defensive Midfielder,26,1.0,2.0,1.4230769230769231,0.0,0.0,0.07692307692307693,0.0,2.0,1.1153846153846154,0.0,1.0,0.7692307692307693,0.0,85.5,90.0,78.69230769230771,0.0,0.0,0.0,0.8281385281385282,0.9027301315037164,0.8519029458414735,0.0,0.0,0.0,86155.0,Ilie Sanchez,3.0,44.0,70.25,56.769230769230774,2019,0.0,1.0,0.6538461538461539,0.0,0.0,0.0,0.0,2.0,1.3461538461538465,0.0,1.0,0.5384615384615384,0.0,0.0,0.2307692307692308,0.00016047832478769671,0.48513426167732904,0.5135904058859672,0.0011148541119161603,3.0,0.5135904058859672
0.01617410037681138,0.5481410085589684,0.0,0.018289114684902935,0.0,0.0,0.0,0.5647243323345229,-0.8917888535193621,1.6664480125503438,0.11222747270911913,-0.7884308415899254,0.762890810763481,-3.598245084575344,-0.6883013743072581,0.0,0.0,0.28373028869426875,0.0,42.19350051879883,37.8212890625,32.338321685791016,46.905616760253906,0.0,0.13366548768504857,2.0,11.5,8.1,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.1,1.0,3.25,2.3,1.0,4.0,2.7,0.0,0.0,0.15,0.0,0.0,0.1,0.0,0.0,0.1,Attacking Winger,0.5481410085589684,Attacking Winger,20,0.0,1.0,0.55,0.0,0.0,0.1,0.0,0.0,0.15,0.0,1.0,0.6,0.0,12.0,59.75,34.45,0.0,0.0,0.05,0.5,0.7795454545454545,0.6567944925444925,0.0,0.0,0.0,87984.0,Nicolas Mezquida,3.0,4.0,19.0,11.8,2017,0.0,1.0,0.6,0.0,0.0,0.0,0.0,1.0,0.95,0.0,2.0,0.95,0.0,0.0,0.05,0.0006982067671249983,0.014165625773312521,0.7538507924972585,0.231285374962304,3.0,0.7538507924972585
0.06965212308964198,0.8559476302189283,0.0,0.010989723755020145,0.0,0.0,0.0,-0.9011943120336481,-1.397037647325277,1.2086651938924948,0.07882063043074486,0.2840763090046629,0.3680351501796491,-2.5377145214222043,0.13136190709895015,0.0,0.0,0.02098125972049162,0.0,40.68459701538086,40.190975189208984,32.6125373840332,47.90699005126953,0.0,0.04242926321591805,7.0,18.0,12.428571428571427,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,1.0,4.0,2.4761904761904763,1.0,5.0,3.571428571428572,0.0,0.0,0.3809523809523809,0.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,Attacking Winger,0.8559476302189283,Attacking Winger,21,0.0,1.0,1.0,0.0,0.0,0.14285714285714285,0.0,1.0,0.6666666666666666,0.0,1.0,0.6190476190476191,0.0,19.0,67.0,46.0,0.0,0.0,0.0,0.6666666666666666,0.9090909090909092,0.7989313813783557,0.0,0.0,0.047619047619047616,87984.0,Nicolas Mezquida,3.0,7.0,25.0,16.333333333333332,2018,1.0,2.0,1.7142857142857142,0.0,0.0,0.0,0.0,2.0,1.0952380952380951,0.0,2.0,1.1428571428571428,0.0,0.0,0.0,1.2571528537410097e-05,0.021619579936904054,0.722903971720643,0.25546387681391547,3.0,0.722903971720643
0.08588141042673983,0.8623702272576474,0.0,0.004288469672144342,0.0,0.0,0.0,-1.2025194188052493,-1.603414383190487,1.548304780636283,-0.6871824175067565,1.0854431851975284,-0.9911472600855937,-2.516919052173586,-0.7584468164372001,0.0,0.0,0.017768804538210028,0.0,39.6259651184082,39.71730422973633,32.55049133300781,48.1627197265625,0.0,0.02969108810525834,7.0,19.0,13.64,0.0,0.0,0.16,0.0,0.0,0.16,0.0,0.0,0.04,1.0,4.0,3.2,2.0,5.0,3.72,0.0,0.0,0.16,0.0,0.0,0.56,0.0,1.0,0.48,Attacking Winger,0.8623702272576474,Attacking Winger,25,0.0,1.0,0.96,0.0,0.0,0.12,0.0,1.0,0.32,0.0,2.0,1.0,0.0,23.0,72.0,45.4,0.0,0.0,0.0,0.7,0.8888888888888888,0.7852307147800164,0.0,0.0,0.0,87984.0,Nicolas Mezquida,3.0,8.0,25.0,17.36,2019,1.0,3.0,2.04,0.0,0.0,0.0,0.0,1.0,0.68,0.0,1.0,0.92,0.0,0.0,0.12,1.1741061688086439e-05,0.006078935633229089,0.6668934121398784,0.3270159111652045,3.0,0.6668934121398784
0.16488019285580147,0.5207174765419561,0.0,0.26681914477331653,0.0,0.0,0.0,-0.6893252626652113,-0.5852646011068636,-0.07838287238166068,-0.19662345607519016,0.7576115743623235,-0.016729994471094325,0.7150587796142792,0.472580877381681,0.0,0.0,0.019586516448537237,0.0,42.86050796508789,39.61687469482422,77.44987487792969,59.353641510009766,0.0,0.027996669380388674,22.5,55.5,38.107142857142854,0.0,0.0,0.07142857142857142,0.0,0.0,0.10714285714285714,0.0,0.0,0.03571428571428571,3.0,5.25,4.214285714285714,4.0,7.25,5.928571428571429,0.0,1.0,0.6785714285714286,0.0,2.0,1.0714285714285714,0.0,1.0,0.3928571428571429,Defensive Midfielder,0.5207174765419561,Attacking Winger,28,0.0,2.0,1.2142857142857142,0.0,0.0,0.10714285714285714,0.0,2.0,1.0,0.0,1.0,1.0714285714285714,0.0,48.0,90.0,67.32142857142857,0.0,0.0,0.0,0.8472222222222222,0.921957671957672,0.8695769831171593,0.0,0.0,0.0,88534.0,Sebastian Lletget,3.0,26.5,59.5,43.214285714285715,2018,0.0,2.0,1.0714285714285714,0.0,0.0,0.0,1.0,2.25,1.7142857142857142,0.0,2.0,1.0,0.0,0.0,0.07142857142857142,3.8499072069929135e-06,0.2774916340820703,0.7188109014462566,0.0036936145644660447,3.0,0.7188109014462566
0.12003974205627636,0.48513441431438165,0.0,0.29671839747916795,0.0,0.0,0.0,-0.2949599499413437,-0.44398009448792286,0.08991320903645417,0.16644532448670382,0.11237593362308793,-0.5503289849378938,-1.292030396363007,0.46145386164237423,0.0,0.0,0.043941593014663397,0.0,15.666041374206543,27.924766540527344,27.881120681762695,29.334867477416992,0.0,0.05416585313551065,20.0,53.5,40.60869565217392,0.0,0.0,0.13043478260869565,0.0,0.0,0.08695652173913042,0.0,1.0,0.3043478260869565,1.5,4.5,3.3043478260869565,3.0,7.0,5.086956521739131,0.0,1.0,0.8260869565217391,0.0,1.0,0.8260869565217391,0.0,1.0,0.39130434782608703,Attacking Midfielder,0.48513441431438165,Attacking Winger,23,0.0,2.0,1.1304347826086956,0.0,0.0,0.043478260869565216,0.0,1.0,0.6521739130434783,0.0,2.0,1.2173913043478262,0.0,88.5,90.0,77.21739130434783,0.0,0.0,0.0,0.873015873015873,0.9411764705882352,0.8756426312500054,0.0,0.0,0.0,88534.0,Sebastian Lletget,3.0,27.0,58.0,44.73913043478261,2019,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0869565217391304,0.0,1.0,0.9130434782608696,0.0,0.0,0.13043478260869565,2.5763376626380945e-05,0.27469676602323945,0.7128273151745577,0.01245015542557651,3.0,0.7128273151745577
